TIMESTAMP,RECORD,P_Total,F_Comp,T_RHS_OUT,RH_OUT,T_RHS_IN,RH_IN,T_RHS_SUP,RH_SUP,T_OUT,T_RO_M,T_RO_O,T_RI_M,T_RI_O,T_AI,T_AO1,T_AO2,T_AO3,T_ROOM_1,T_ROOM_2,T_ROOM_3,A_CI,A_HP_Total,A_I,T_Stack,A_Pan,A_Crank,P_Furnace1,P_Furnace2,P_Furnace3,P_AHU,P_Average,P_Weighted
2021-02-19 13:00:50,15551,0,129.8,-4.782,95.068,17.106,25.365,19.784,20.283,-4.840916,-0.3605466,-2.006659,-7.077418,-6.333102,15.3088,13.74653,12.84432,19.784,,,,-0.307126,5.338185,0.6467819,,,,,,0.05170071,0,900.0,869.9096333512831
2021-02-19 13:00:55,15552,1800,145.0,-4.768,94.93,17.05,25.484,19.686,20.178,-4.800905,-1.150936,-3.127341,-6.740539,-5.254413,15.20706,13.74653,12.84432,19.686,,,,-0.3078345,5.707483,0.7582524,,,,,,0.05170071,0,900.0,930.0903666487171
2021-02-19 13:01:00,15553,1800,145.0,-4.798,94.757,16.964,25.43,19.629,20.413,-4.778773,-2.117547,-3.98844,-5.378056,-2.297536,15.1053,13.78054,12.91246,19.629,,,,-0.3058708,5.832981,0.8437622,,,,,,0.05034016,0,1800.0,1800.0
2021-02-19 13:01:05,15554,1800,145.0,-4.768,94.602,16.938,25.595,19.547,20.949,-4.751556,-2.984559,-3.734906,-2.087093,-0.7216178,14.96959,13.84857,13.09982,19.547,,,,-0.3062598,5.890207,0.905491,,,,,,0.05034016,0,1800.0,1800.0
2021-02-19 13:01:10,15555,0,145.0,-4.755,94.456,16.866,25.654,19.448,21.583,-4.835617,-3.523252,-2.894908,2.728001,2.241474,14.88475,14.00158,13.18496,19.448,,,,-0.3079241,5.912511,0.9382022,,,,,,0.05170071,0,900.0,902.2093214983132
2021-02-19 13:01:15,15556,1800,145.0,-4.768,94.345,16.796,25.709,19.405,21.832,-4.770266,-3.829576,-1.877516,6.25971,3.318208,14.78293,14.10356,13.57643,19.405,,,,-0.3086382,5.883554,0.9518792,,,,,,0.05034016,0,900.0,897.7906785016868
2021-02-19 13:01:20,15557,1800,145.0,-4.755,94.158,16.727,25.781,19.349,22.05,-4.7645,-4.032421,-0.825523,8.498226,6.397738,14.68108,14.13755,13.83156,19.349,,,,-0.309236,5.939024,0.9702847,,,,,,0.05034016,0,1800.0,1800.0
2021-02-19 13:01:25,15558,1800,144.8,-4.768,94.038,16.657,25.868,19.293,22.18,-4.749348,-4.190366,-0.002390919,10.02525,12.31586,14.59619,14.42637,14.00158,19.293,,,,-0.3100864,6.05591,0.9980566,,,,,,0.05102044,0,1800.0,1800.0
2021-02-19 13:01:30,15559,1800,145.0,-4.798,93.933,16.615,25.925,19.221,21.991,-4.746381,-4.350175,3.945748,11.24021,13.91658,14.51129,14.73201,14.23951,19.221,,,,-0.3093424,6.187038,1.021463,,,,,,0.05034016,0,1800.0,1800.0
2021-02-19 13:01:35,15560,0,144.6,-4.755,93.861,16.545,26.028,19.165,21.988,-4.833928,-4.482588,8.209141,12.42129,15.39665,14.44645,14.95571,14.56532,19.165,,,,-0.3069718,5.984348,1.019278,,,,,,0.05170071,0,900.0,988.4132463456933
2021-02-19 13:01:40,15561,1800,124.8,-4.782,93.723,16.457,26.051,19.109,22.288,-4.920851,-4.596361,10.07361,13.51146,16.3958,14.34454,15.19319,14.78601,19.109,,,,-0.3071206,4.913752,0.9474166,,,,,,0.05170071,0,900.0,811.5867536543067
2021-02-19 13:01:45,15562,1800,94.6,-4.782,93.635,16.43,26.111,19.066,22.403,-4.960938,-4.691475,11.33509,14.42637,17.03519,14.23951,15.24098,14.96959,19.066,,,,-0.3058358,4.039561,0.8382763,,,,,,0.05102044,0,1800.0,1800.0
2021-02-19 13:01:50,15563,0,75.6,-4.811,93.539,16.345,26.198,19.026,22.586,-4.952195,-4.745543,12.30172,15.24406,17.46048,14.17463,15.4136,15.14231,19.026,,,,-0.3059345,3.953585,0.7660945,,,,,,0.05034016,0,900.0,897.9583725124123
2021-02-19 13:01:55,15564,1800,75.4,-4.755,93.513,16.289,26.24,18.983,22.568,-4.964755,-4.769268,13.13229,15.80333,17.61238,14.05567,15.53225,15.29493,18.983,,,,-0.3083729,3.971563,0.7221783,,,,,,0.05170071,0,900.0,902.0416274875877
2021-02-19 13:02:00,15565,0,75.2,-4.798,93.434,16.249,26.344,18.914,22.578,-4.953757,-4.761778,13.91568,16.20967,17.79799,13.97067,15.66781,15.43055,18.914,,,,-0.3082602,4.006884,0.6995762,,,,,,0.05034016,0,900.0,895.838489528313
2021-02-19 13:02:05,15566,1800,75.4,-4.798,93.415,16.193,26.431,18.898,22.645,-4.933436,-4.753686,14.66328,16.61569,18.08469,13.88567,15.78639,15.54919,18.898,,,,-0.3088465,4.044111,0.6858673,,,,,,0.05034016,0,900.0,904.161510471687
2021-02-19 13:02:10,15567,0,75.4,-4.782,93.388,16.163,26.488,18.884,22.865,-4.893838,-4.746388,15.35669,17.00447,18.42178,13.80064,15.87108,15.65086,18.884,,,,-0.307563,4.069014,0.678137,,,,,,0.05170071,0,900.0,898.5662518266136
2021-02-19 13:02:15,15568,1800,75.2,-4.798,93.324,16.065,26.543,18.842,22.995,-4.897791,-4.709606,16.03252,17.37606,18.82598,13.73262,15.95574,15.75251,18.842,,,,-0.3053232,4.081999,0.6723889,,,,,,0.05034016,0,900.0,901.4337481733867
2021-02-19 13:02:20,15569,0,75.4,-4.782,93.319,16.025,26.584,18.815,23.027,-4.900182,-4.661039,16.70087,17.74738,19.26349,13.64757,16.02347,15.80333,18.815,,,,-0.30864,4.111793,0.668126,,,,,,0.05170071,0,900.0,894.2990999647294
2021-02-19 13:02:25,15570,1800,75.4,-4.768,93.321,15.952,26.625,18.802,23.167,-4.811627,-4.625854,17.31611,18.16899,19.75102,13.5625,16.05733,15.85414,18.802,,,,-0.3087142,4.164216,0.6671666,,,,,,0.05170071,0,900.0,905.7009000352707
2021-02-19 13:02:30,15571,0,75.2,-4.811,93.311,15.883,26.775,18.759,23.27,-4.727247,-4.593429,17.92038,18.62411,20.25507,13.49454,16.0744,15.87122,18.759,,,,-0.3102688,4.14858,0.6681152,,,,,,0.05034016,0,900.0,896.5105159941437
2021-02-19 13:02:35,15572,1800,75.4,-4.798,93.296,15.798,26.858,18.746,26.147,-4.785447,-4.593234,18.51906,19.07864,20.77517,13.42647,16.10826,15.92202,18.746,,,,-0.3100325,4.180875,0.6708032,,,,,,0.05034016,0,900.0,903.4894840058565
2021-02-19 13:02:40,15573,0,75.4,-4.782,93.319,15.755,26.886,18.73,29.906,-4.847662,-4.654292,19.0736,19.53274,21.2612,13.34137,16.15904,16.00668,18.73,,,,-0.3106681,4.209284,0.6755182,,,,,,0.05102044,0,900.0,897.6821572206218
2021-02-19 13:02:45,15574,1800,75.4,-4.811,93.311,15.699,26.99,18.716,32.489,-4.890874,-4.782302,19.60186,20.02001,21.76349,13.25626,16.19289,16.0744,18.716,,,,-0.3074603,4.231021,0.6805918,,,,,,0.05034016,0,900.0,902.3178427793782
2021-02-19 13:02:50,15575,0,75.2,-4.782,93.319,15.643,27.122,18.703,35.918,-4.883526,-4.929899,20.1042,20.47324,22.24854,13.17113,16.22674,16.12519,18.703,,,,-0.3058347,4.263138,0.6881809,,,,,,0.05034016,0,900.0,897.3364934496345
2021-02-19 13:02:55,15576,1800,75.4,-4.798,93.305,15.587,27.211,18.703,37.503,-4.880341,-5.058535,20.61137,20.90929,22.71641,13.06895,16.26059,16.17597,18.703,,,,-0.307968,4.288446,0.6942114,,,,,,0.05170071,0,900.0,902.6635065503655
2021-02-19 13:03:00,15577,0,75.4,-4.811,93.302,15.531,27.206,18.673,39.655,-4.831612,-5.173728,21.06129,21.3617,23.16714,13.01786,16.29443,16.20982,18.673,,,,-0.3100519,4.524434,0.7157649,,,,,,0.08027215,0,900.0,899.6775669233399
2021-02-19 13:03:05,15578,1800,75.4,-4.811,93.292,15.474,27.202,18.673,44.672,-4.825957,-5.234028,21.3922,21.84715,23.51743,12.77935,17.03842,16.93703,18.673,,,,-0.310112,4.527677,0.7277526,,,,,,0.1646259,0,900.0,900.3224330766602
2021-02-19 13:03:10,15579,0,75.4,-4.811,93.273,15.418,27.653,18.786,32.892,-4.756137,-5.268109,21.65774,22.16495,23.66747,13.56261,18.92718,18.80934,18.786,,,,-0.3103377,4.426146,0.7295114,,,,,,0.2054423,0,900.0,915.40259874855
2021-02-19 13:03:15,15580,1800,75.2,-4.824,93.238,15.405,28.519,19.066,27.083,-4.772128,-5.267528,21.84865,22.41569,23.76747,14.90493,20.27186,20.15435,19.066,,,,-0.3077181,4.277197,0.7212558,,,,,,0.2190477,0,900.0,884.5974012514502
2021-02-19 13:03:20,15581,0,75.4,-4.811,93.273,15.432,29.005,19.309,25.026,-4.769331,-5.190524,21.97982,22.6496,23.81746,15.87122,21.19419,21.11041,19.309,,,,-0.3085727,4.267223,0.7175882,,,,,,0.2244899,0,900.0,901.5069399942255
2021-02-19 13:03:25,15582,1800,75.4,-4.824,93.229,15.517,29.225,19.616,24.071,-4.798514,-5.099486,22.06242,22.81661,23.81746,16.48053,21.78022,21.71328,19.616,,,,-0.3064448,4.252957,0.7126631,,,,,,0.2231294,0,900.0,898.4930600057746
2021-02-19 13:03:30,15583,0,75.4,-4.824,93.218,15.629,29.173,19.897,23.447,-4.823084,-5.036011,22.13999,22.98356,23.85079,16.86943,22.21511,22.14823,19.897,,,,-0.3073083,4.273158,0.7113692,,,,,,0.2244899,0,900.0,856.5017239307737
2021-02-19 13:03:35,15584,1800,77.6,-4.838,93.215,15.741,29.134,20.137,22.89,-4.812628,-5.001276,22.2217,23.08371,23.90078,17.13979,22.54937,22.48253,20.137,,,,-0.3077886,4.707191,0.739441,,,,,,0.227211,0,900.0,943.4982760692262
2021-02-19 13:03:40,15585,1800,102.4,-4.824,93.179,15.838,29.005,20.417,22.435,-4.776363,-4.967122,22.34544,23.18383,23.9341,17.30869,22.78321,22.74981,20.417,,,,-0.3081669,6.035078,0.842782,,,,,,0.2285715,0,1800.0,1800.0
2021-02-19 13:03:45,15586,1800,129.0,-4.824,93.191,15.952,28.816,20.7,22.098,-4.795644,-4.959379,22.53142,23.3173,24.08401,17.41,23.00025,22.98356,20.7,,,,-0.3101883,7.057398,0.9710096,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:03:50,15587,0,132.6,-4.824,93.179,16.081,28.642,20.898,21.725,-4.787458,-4.961197,22.79355,23.55077,24.40035,17.51129,23.25057,23.2172,20.898,,,,-0.3102575,7.133433,1.057943,,,,,,0.2278913,0,900.0,892.0847137931391
2021-02-19 13:03:55,15588,1800,132.6,-4.824,93.15,16.177,28.497,21.111,21.434,-4.807397,-4.982555,23.08579,23.83413,24.88277,17.62943,23.56745,23.5341,21.111,,,,-0.3093654,7.26002,1.125517,,,,,,0.2231294,0,900.0,907.9152862068607
2021-02-19 13:04:00,15589,1800,132.6,-4.824,93.141,16.276,28.245,21.336,21.109,-4.795713,-4.970746,23.41784,24.20058,25.41455,17.64631,23.91744,23.88412,21.336,,,,-0.3071824,7.331879,1.17784,,,,,,0.2244899,0,1800.0,1800.0
2021-02-19 13:04:05,15590,1800,132.8,-4.838,93.067,16.388,28.102,21.619,20.807,-4.82969,-4.953397,23.67087,24.58339,25.91256,17.69693,24.33377,24.31712,21.619,,,,-0.30866,7.436175,1.222271,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:04:10,15591,1800,132.6,-4.811,93.014,16.473,27.911,21.87,20.503,-4.828029,-4.919952,23.87543,24.99915,26.16137,17.73068,24.74974,24.71647,21.87,,,,-0.3090819,7.488674,1.247949,,,,,,0.227211,0,1800.0,1800.0
2021-02-19 13:04:15,15592,1800,132.6,-4.824,93.022,16.545,27.855,22.097,20.157,-4.790833,-4.886208,24.01083,25.31489,26.29402,17.79816,25.09888,25.06564,22.097,,,,-0.3101076,7.529624,1.25754,,,,,,0.227211,0,1800.0,1800.0
2021-02-19 13:04:20,15593,1800,132.6,-4.824,93.0,16.628,27.722,22.348,19.937,-4.817752,-4.851801,24.12187,25.69682,26.5592,17.81503,25.49759,25.44776,22.348,,,,-0.3088688,7.53633,1.262738,,,,,,0.2285715,0,1800.0,1800.0
2021-02-19 13:04:25,15594,1800,132.8,-4.838,92.977,16.697,27.559,22.604,19.665,-4.783965,-4.848509,24.41921,26.14501,26.94038,17.83202,25.87959,25.81322,22.604,,,,-0.3067088,7.57896,1.276533,,,,,,0.2217688,0,1800.0,1800.0
2021-02-19 13:04:30,15595,1800,132.6,-4.838,93.008,16.796,27.444,22.855,19.305,-4.774301,-4.803105,24.63523,26.47657,27.07282,17.84889,26.21134,26.17817,22.855,,,,-0.3067034,7.593498,1.2951,,,,,,0.2244899,0,1800.0,1800.0
2021-02-19 13:04:35,15596,1800,132.6,-4.838,92.999,16.852,27.312,23.112,19.052,-4.800529,-4.760836,24.77964,26.77479,27.28795,17.86576,26.55943,26.50972,23.112,,,,-0.3093041,7.583035,1.300996,,,,,,0.2265307,0,1800.0,1800.0
2021-02-19 13:04:40,15597,1800,132.6,-4.824,93.0,16.895,27.161,23.379,18.71,-4.828864,-4.711968,25.19443,27.07282,27.20522,17.88263,26.85759,26.82447,23.379,,,,-0.3069509,7.586164,1.295872,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:04:45,15598,1800,132.8,-4.838,92.977,16.978,27.063,23.632,18.385,-4.823752,-4.71801,25.49884,27.2714,27.66833,17.8995,27.13902,27.10592,23.632,,,,-0.3096795,7.611859,1.292501,,,,,,0.2278913,0,1800.0,1800.0
2021-02-19 13:04:50,15599,1800,132.6,-4.838,92.999,16.994,27.063,23.886,18.179,-4.770822,-4.753408,25.61315,27.53606,28.01537,17.8995,27.32104,27.28795,23.886,,,,-0.3075634,7.599302,1.296534,,,,,,0.2231294,0,1800.0,1800.0
2021-02-19 13:04:55,15600,1800,132.6,-4.854,92.973,17.034,27.11,24.113,18.04,-4.754888,-4.77039,25.72733,27.70139,28.08145,17.86576,27.58566,27.55259,24.113,,,,-0.3090963,7.569288,1.305008,,,,,,0.2244899,0,1800.0,1800.0
2021-02-19 13:05:00,15601,1800,132.8,-4.838,92.948,17.09,27.04,24.351,17.697,-4.773805,-4.799836,25.89249,27.86667,28.19706,17.88263,27.75098,27.73445,24.351,,,,-0.3074114,7.590388,1.310229,,,,,,0.2251702,0,1800.0,1800.0
2021-02-19 13:05:05,15602,1800,132.6,-4.824,92.95,17.146,26.936,24.578,17.541,-4.806771,-4.792175,26.04289,28.04841,28.4612,17.88263,27.93277,27.89972,24.578,,,,-0.3065407,7.590877,1.308916,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:05:10,15603,1800,132.6,-4.824,92.87,17.162,26.877,24.802,17.277,-4.764184,-4.800248,26.10519,28.15269,28.6314,17.93852,28.08663,28.07011,24.802,,,,-0.305996,7.568493,1.303449,,,,,,0.227211,1800,1800.0,1800.0
2021-02-19 13:05:15,15604,1800,132.6,-4.838,92.838,17.202,26.775,24.997,17.051,-4.766125,-4.771576,26.20155,28.26829,28.71388,17.95538,28.21875,28.20223,24.997,,,,-0.3076745,7.52916,1.29187,,,,,,0.227211,0,1800.0,1800.0
2021-02-19 13:05:20,15605,1800,132.8,-4.838,92.848,17.277,26.701,25.197,16.856,-4.756191,-4.73068,26.37923,28.39518,28.82417,17.95009,28.32915,28.29613,25.197,,,,-0.3065951,7.506582,1.281719,,,,,,0.2285715,0,1800.0,1800.0
2021-02-19 13:05:25,15606,1800,132.6,-4.854,92.825,17.277,26.669,25.408,16.614,-4.795632,-4.682526,26.51169,28.49939,29.14259,17.98911,28.53239,28.51589,25.408,,,,-0.3069862,7.492638,1.277705,,,,,,0.2231294,0,1800.0,1800.0
2021-02-19 13:05:30,15607,1800,132.6,-4.854,92.845,17.333,26.598,25.619,16.421,-4.821014,-4.655137,26.58512,28.5819,29.24147,18.00598,28.66439,28.64789,25.619,,,,-0.3096898,7.408678,1.276768,,,,,,0.2224491,0,1800.0,1800.0
2021-02-19 13:05:35,15608,1800,132.6,-4.867,92.881,17.36,26.524,25.774,16.241,-4.850549,-4.617209,26.91362,28.74687,29.34032,18.0397,28.68089,28.68089,25.774,,,,-0.310504,7.179829,1.265669,,,,,,0.2244899,0,1800.0,1800.0
2021-02-19 13:05:40,15609,1800,132.8,-4.854,92.904,17.373,26.433,25.955,16.031,-4.863663,-4.583699,26.65715,28.86232,29.52151,18.07343,28.71388,28.71388,25.955,,,,-0.3080167,7.49049,1.275165,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:05:45,15610,1800,132.6,-4.854,92.985,17.402,26.359,26.142,15.904,-4.827679,-4.502709,26.46674,28.79636,28.92828,18.09028,28.66439,28.69738,26.142,,,,-0.3085915,7.523602,1.274136,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:05:50,15611,1800,132.6,-4.854,92.973,17.458,26.303,26.268,15.724,-4.846282,-4.396243,26.26286,28.53239,28.38385,18.09028,28.49939,28.51589,26.268,,,,-0.3089111,7.589932,1.279529,,,,,,0.2285715,0,1800.0,1800.0
2021-02-19 13:05:55,15612,1800,132.6,-4.824,93.031,17.472,26.195,26.367,15.506,-4.852765,-4.292875,26.03503,28.23526,27.85533,18.124,28.20223,28.21875,26.367,,,,-0.3068129,7.618597,1.294834,,,,,,0.2231294,0,1800.0,1800.0
2021-02-19 13:06:00,15613,1800,132.8,-4.88,93.058,17.501,26.152,26.436,15.458,-4.785366,-4.180885,25.76412,27.93795,27.45856,18.124,27.93795,27.95447,26.436,,,,-0.3062721,7.715708,1.31142,,,,,,0.2231294,0,1800.0,1800.0
2021-02-19 13:06:05,15614,1800,132.6,-4.854,93.113,17.557,26.14,26.492,15.41,-4.798147,-4.071787,25.5819,27.65698,27.26005,18.124,27.69004,27.69004,26.492,,,,-0.3059735,7.373584,1.292435,,,,,,0.2285715,0,1800.0,1800.0
2021-02-19 13:06:10,15615,1800,132.6,-4.854,93.142,17.584,26.097,26.535,15.413,-4.802325,-3.984952,25.53965,27.45856,27.07801,18.10715,27.55778,27.54124,26.535,,,,-0.3072489,7.197198,1.263849,,,,,,0.2258505,0,1800.0,1800.0
2021-02-19 13:06:15,15616,1800,132.6,-4.88,93.147,17.584,26.08,26.535,15.344,-4.78666,-3.923391,25.4196,27.32615,27.06139,18.14083,27.4254,27.40886,26.535,,,,-0.3092902,7.019153,1.2374,,,,,,0.227211,0,1800.0,1800.0
2021-02-19 13:06:20,15617,1800,132.8,-4.867,93.182,17.597,26.066,26.562,15.396,-4.817588,-3.887493,25.14607,27.21033,26.99517,18.12397,27.32615,27.30961,26.562,,,,-0.3088389,6.99002,1.223618,,,,,,0.2265307,0,1800.0,1800.0
2021-02-19 13:06:25,15618,1800,132.6,-4.854,93.202,17.653,25.964,26.562,15.345,-4.850683,-3.877547,25.10149,27.04483,26.59769,18.12397,27.21033,27.17724,26.562,,,,-0.3095726,6.998497,1.223697,,,,,,0.227211,0,1800.0,1800.0
2021-02-19 13:06:30,15619,1800,132.6,-4.867,93.26,17.64,25.918,26.562,15.294,-4.831783,-3.849831,25.21808,26.89583,26.31595,18.14083,27.11104,27.07794,26.562,,,,-0.3102748,6.950666,1.213329,,,,,,0.227211,0,1800.0,1800.0
2021-02-19 13:06:35,15620,1800,132.6,-4.867,93.279,17.696,25.937,26.562,15.362,-4.787134,-3.829197,25.09358,26.79647,26.36568,18.17454,26.97862,26.96206,26.562,,,,-0.3068357,6.924102,1.204273,,,,,,0.2278913,0,1800.0,1800.0
2021-02-19 13:06:40,15621,1800,132.6,-4.867,93.31,17.71,25.877,26.562,15.294,-4.7487,-3.82712,24.8211,26.68053,26.33253,18.15768,26.82959,26.81304,26.562,,,,-0.3062373,6.952854,1.197236,,,,,,0.2299321,0,1800.0,1800.0
2021-02-19 13:06:45,15622,1800,132.8,-4.854,93.311,17.71,25.831,26.548,15.327,-4.764588,-3.812548,24.6438,26.59769,26.15014,18.15768,26.73022,26.71366,26.548,,,,-0.3079313,6.822006,1.184297,,,,,,0.2299321,0,1800.0,1800.0
2021-02-19 13:06:50,15623,1800,132.6,-4.854,93.302,17.739,25.879,26.519,15.344,-4.756204,-3.794497,24.48046,26.53141,26.06721,18.20825,26.6474,26.63083,26.519,,,,-0.3095594,6.81069,1.173804,,,,,,0.2299321,0,1800.0,1800.0
2021-02-19 13:06:55,15624,0,132.6,-4.867,93.279,17.782,25.851,26.519,15.344,-4.766171,-3.766224,24.32229,26.41541,25.90132,18.20825,26.53141,26.49827,26.519,,,,-0.3079732,6.748225,1.160717,,,,,,0.2292518,0,600.0,602.1975133459016
2021-02-19 13:07:05,15625,0,0.0,-4.88,93.266,17.782,25.79,26.463,15.373,-4.802563,-3.7244,24.00334,26.13356,25.56936,18.1914,26.29937,26.28279,26.463,,,,,6.863345,0.2299321,,,,,,,0,600.0,612.4705818544916
2021-02-19 13:07:10,15626,1800,132.6,-4.854,93.264,17.822,25.717,26.436,15.458,-4.783824,-3.733796,23.88568,26.05063,25.43651,18.20825,26.16672,26.13356,26.436,,,,,6.559229,0.2244899,,,,,,,0,600.0,585.3319047996065
2021-02-19 13:07:15,15627,1800,132.6,-4.867,93.26,17.822,25.654,26.393,15.353,-4.79348,-3.72599,23.72906,25.90132,25.30363,18.22511,26.05063,26.05063,26.393,,,,,6.538321,0.2258505,,,,,,,0,1800.0,1800.0
2021-02-19 13:07:20,15628,1800,132.8,-4.867,93.27,17.864,25.566,26.337,15.454,-4.760669,-3.715655,23.57626,25.80176,25.17071,18.25882,25.9345,25.91791,26.337,,,,,6.599012,0.2244899,,,,,,,0,1800.0,1800.0
2021-02-19 13:07:25,15629,1800,132.6,-4.838,93.296,17.878,25.535,26.324,15.367,-4.734765,-3.696588,23.43652,25.66897,25.03775,18.24197,25.80176,25.78516,26.324,,,,,6.45201,0.2238096,,,,,,,0,1800.0,1800.0
2021-02-19 13:07:30,15630,1800,132.6,-4.838,93.316,17.878,25.568,26.182,15.597,-4.789345,-3.646047,23.36623,25.53615,24.98788,18.24197,25.61917,25.58596,26.182,,,,,6.467811,0.2258505,,,,,,,0,1800.0,1800.0
2021-02-19 13:07:35,15631,0,132.6,-4.867,93.348,17.878,25.568,26.182,15.597,-4.767622,-3.754994,23.42402,25.53615,24.98788,18.24197,25.61917,25.58596,26.182,,,,,6.407005,0.2258505,,,,,,,0,900.0,901.6453924929085
2021-02-19 13:07:40,15632,1800,132.6,-4.854,93.321,17.878,25.568,26.182,15.597,-4.738624,-3.64556,23.32388,25.53615,24.98788,18.24197,25.61917,25.58596,26.182,,,,,6.383621,0.2258505,,,,,,,0,900.0,898.3546075070915
2021-02-19 13:07:45,15633,1800,132.6,-4.838,93.344,0.0,0.0,0.0,0.0,-4.7925,-3.673635,23.37021,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.46278,0.0,,,,,,,0,1800.0,1800.0
2021-02-19 13:07:50,15634,1800,132.6,-4.867,93.348,17.953,25.526,26.054,15.66,-4.787215,-3.694384,23.11447,25.12372,24.84107,18.2437,25.17359,25.17359,26.054,,,,,6.44429,0.2265306,,,,,,,0,1800.0,1800.0
2021-02-19 13:07:55,15635,1800,132.6,-4.88,93.316,17.953,25.452,25.955,15.757,-4.803893,-3.704503,22.92126,24.94085,24.37516,18.22685,25.00736,25.00736,25.955,,,,,6.407004,0.2265306,,,,,,,0,1800.0,1800.0
2021-02-19 13:08:00,15636,1800,132.6,-4.854,93.302,17.936,25.389,25.899,15.822,-4.79925,-3.727816,22.7436,24.79117,24.14204,18.2437,24.82444,24.82444,25.899,,,,,6.371568,0.2421769,,,,,,,0,1800.0,1800.0
2021-02-19 13:08:05,15637,1800,132.6,-4.854,93.353,17.979,25.467,25.803,15.886,-4.752919,-3.738172,22.64384,24.60817,24.05876,18.2437,24.60817,24.60817,25.803,,,,,6.382869,0.2612245,,,,,,,0,1800.0,1800.0
2021-02-19 13:08:10,15638,0,132.6,-4.867,93.379,17.993,25.407,25.718,15.948,-4.773521,-3.721745,22.57868,24.4251,24.00878,18.2437,24.44175,24.4251,25.718,,,,,6.368961,0.2816327,,,,,,,1800,900.0,898.3208392089726
2021-02-19 13:08:15,15639,1800,132.8,-4.854,93.411,17.993,25.438,25.606,16.044,-4.770812,-3.711978,22.21848,24.30857,23.89214,18.27742,24.27527,24.25862,25.606,,,,,6.392771,0.2857143,,,,,,,0,900.0,901.6791607910275
